participant_id,session_idx,rsp_fs,channel,RSP_Rate_Mean,RSP_Rate_SD,RSP_Amp_Mean,RSP_Amp_SD,RSP_RVT_Mean,RSP_RVT_SD,RSP_Slope_Inhale_Ratio,RSP_Slope_Exhale_Ratio,RSP_Slope_Hold_Ratio,RSP_Slope_Dominant,RSP_Inhale_Ratio,RSP_Exhale_Ratio,RRV_MeanBB,RRV_SDBB,RRV_RMSSD,RRV_SDSD,RRV_LF,RRV_HF,RRV_LFHF,RRV_LFn,RRV_HFn,RRV_SD1,RRV_SD2,RRV_SD2SD1,RRV_DFA_alpha1,RRV_DFA_alpha2,RRV_ApEn,RRV_SampEn,RRV_CVBB,RRV_CVSD,RRV_MedianBB,RRV_MadBB,RRV_MCVBB,RRV_VLF,NK_RAV_Mean,NK_RAV_SD,NK_RAV_RMSSD,NK_RAV_CVSD,NK_RSP_Phase_Duration_Inspiration,NK_RSP_Phase_Duration_Expiration,NK_RSP_Phase_Duration_Ratio,pct_missing,pct_low_sqi,n_outliers,RRV_MFDFA_alpha2_Width,RRV_MFDFA_alpha2_Peak,RRV_MFDFA_alpha2_Mean,RRV_MFDFA_alpha2_Max,RRV_MFDFA_alpha2_Delta,RRV_MFDFA_alpha2_Asymmetry,RRV_MFDFA_alpha2_Fluctuation,RRV_MFDFA_alpha2_Increment,RRV_MFDFA_alpha1_Width,RRV_MFDFA_alpha1_Peak,RRV_MFDFA_alpha1_Mean,RRV_MFDFA_alpha1_Max,RRV_MFDFA_alpha1_Delta,RRV_MFDFA_alpha1_Asymmetry,RRV_MFDFA_alpha1_Fluctuation,RRV_MFDFA_alpha1_Increment
8,1,128,abdominal,14.730661533017539,4.412977181422293,0.000387431694391982,0.0002142670800567485,6.338116905850097e-05,4.066974825769354e-05,0.5461277173913044,0.3721467391304348,0.08172554347826087,Inhale,0.6230763341244928,0.37692366587550724,4067.0572916666665,1495.9483690053764,1716.1580319990455,1749.7841752015293,0.009237697987296227,0.0006203463406400016,14.891194453997809,,,1237.2842558979112,1716.056734367149,1.3869543123878088,,,0.18925599428499895,inf,0.3678208251628395,0.42196554140395937,3906.25,926.625,0.237216,,0.00035520338913605786,0.0002476285145873425,0.0003085985161609621,0.8687938392467193,2.5353125,1.5944010416666667,1.5901347488770925,0.0,,315,,,,,,,,,,,,,,,,
8,2,128,thoracic,21.864888816114448,5.6106105378229705,0.001636337360604524,0.0004746798500916694,0.0005016389366205197,0.00024493661800206365,0.5596032303370787,0.40730337078651685,0.033093398876404494,Inhale,0.626698882512836,0.373301117487164,2809.027777777778,909.330735661624,1257.1311012655883,1281.4456639997086,0.033960466915306645,0.0072905330686902714,4.658159642832204,,,906.118918736292,912.5312480929042,1.007076697356187,,,0.10967163342009956,inf,0.32371724582267947,0.4475324563219894,2726.5625,579.140625,0.21240687679083095,,0.0015366529373861287,0.0005247959345294139,0.0007258972712753067,0.4723885619286744,1.7290736607142858,1.0648148148148149,1.623825698757764,0.0,,166,,,,,,,,,,,,,,,,
8,2,128,abdominal,23.681891058265908,5.643857026231194,0.0003282115217206167,0.00010462742215903451,0.0001067537715572267,7.870923033066872e-05,0.5450316011235955,0.3982619382022472,0.05670646067415731,Inhale,0.6105042016806723,0.38949579831932774,2695.3125,693.2567384083314,925.0360874424919,942.365429605025,0.03684702798473736,0.0072832918125981415,5.059117351442913,,,666.3529856294873,719.1547185688096,1.0792398834822385,,,0.014098300735945646,inf,0.25720829714859833,0.3432017947612723,2687.5,555.975,0.20687441860465117,,0.00031456955941649745,0.000121816160068187,0.00016232905273511376,0.5160354772922776,1.6138392857142858,1.0648148148148149,1.5156055900621117,0.0,,270,,,,,,,,,,,,,,,,
8,3,128,thoracic,20.230548495596974,10.9723001721955,0.0022346662274820815,0.0008564429210941522,0.00044022640726030994,0.0002835092799188201,0.5160607569721115,0.43616160358565736,0.047777639442231075,Inhale,0.5750805931656996,0.42491940683430046,3136.3636363636365,1513.1625418832712,1964.228512288959,1977.2639538509593,0.0252505923981242,0.004419104469013295,5.713961408964425,0.5996544285253772,0.10494548100807984,1398.136749963738,1620.041784867946,1.158714828796227,,0.6328215651563194,0.4692331607852953,1.9459101490553135,0.48245762204973863,0.6262757575414072,2867.1875,1355.1890624999999,0.4726544959128065,0.01243887633262768,0.00205641530339752,0.0009356893607556732,0.001348435998855323,0.6557216320202907,1.778946314102564,1.3294439935064934,1.3381130177665324,0.0,,0,0.315909379059538,0.6746415070143279,0.6802967985797275,0.6668752544989909,-0.03426224411493051,-0.4820983739633329,1.2639859527167042e-06,0.003882044499465753,,,,,,,,
8,3,128,abdominal,19.775790398290255,9.101171838948295,0.0004996184037754634,0.0002401159342936435,0.00010044432639006191,6.339315470748519e-05,0.5142243525896414,0.43958540836653387,0.0461902390438247,Inhale,0.6176441917140536,0.3823558082859464,3134.3544407894738,1385.5073316218622,1832.1827740288131,1844.1942056324765,0.01653783216249694,0.0030408239094166264,5.438602383809089,0.4872610560021299,0.08959306483826124,1304.0422286276623,1462.4414511055359,1.121467862773561,,0.37742308448981793,0.4983366711399264,2.128231705849268,0.44203913686063023,0.5845486873422417,2863.28125,996.1218749999999,0.34789522510231924,0.014361737806854883,0.0004513232374358841,0.00026853789973632733,0.00037239087027676916,0.8251090114314616,1.9207589285714286,1.201685855263158,1.5983868996700477,0.0,,241,0.15178427798824656,0.3953519008144901,0.39544010025054244,0.8369661787278169,-0.00022381404043159137,-0.49941891586387394,3.185047094857009e-08,0.0008174863065429207,,,,,,,,
9,1,128,thoracic,22.315731940836347,8.619515897452963,0.00162369688057073,0.0007210328805557721,0.00040151385734019037,0.0001727868959061926,0.5598958333333334,0.37515318627450983,0.06495098039215687,Inhale,0.5955330657825859,0.4044669342174141,2743.1640625,1107.847209435094,1128.6369792017151,1142.9123708386371,0.020580511303272753,0.0031334981732585175,6.567902760853097,,,808.1610877219945,1342.2095720111122,1.6608193495117016,,,0.4098750020442097,1.5404450409471488,0.4038574376865562,0.41143619320133723,2738.28125,498.06093749999997,0.18188815977175463,,0.00156675111357108,0.0006935918444091014,0.000711786384874201,0.4543072468299279,1.6081912878787878,1.123779296875,1.4310561623183826,0.0,,95,,,,,,,,,,,,,,,,
9,1,128,abdominal,18.97188199918819,3.575645608659424,0.0001914691269884259,0.00010298217839515562,4.0498927138014586e-05,3.16553683213828e-05,0.44224877450980393,0.43895526960784315,0.11879595588235294,Inhale,0.5810070440907905,0.4189929559092095,3268.9302884615386,992.2900367217054,1502.0965166434878,1533.04482662109,0.051958912949054775,0.004095432624848148,12.687038881754606,,,1084.0263927667277,891.1598138041702,0.8220831335385571,,,0.4684478190772552,0.9808292530117262,0.3035519112243621,0.4595070509596036,2941.40625,370.65,0.12601115537848606,,0.00017252080109331227,0.00012342577383493562,0.0001892514728705265,1.0969777074485354,1.9253472222222223,1.4396033653846154,1.3374150606461188,0.0,,312,,,,,,,,,,,,,,,,
9,2,128,thoracic,25.46145235534586,2.367597209119567,0.0010785784996609358,0.0003776150864039305,0.0004445048156721285,0.0001809937444886164,0.5591242283950617,0.3984375,0.04243827160493827,Inhale,0.5979294316501162,0.4020705683498838,2335.4334677419356,232.43061068904467,350.34801801060377,354.98721054775825,0.034257622217095635,0.02353895980665776,1.4553583717580505,,,251.01386381281657,212.22633612331262,0.8454765521699305,,,0.24409653814806154,1.6094379124341003,0.09952354194605904,0.15001412921830967,2281.25,150.5765625,0.06600616438356165,,0.0010939604991040946,0.00043030744328386583,0.000547536576359705,0.5005085437802492,1.3740234375,0.9511088709677419,1.444654213036566,0.0,,65,,,,,,,,,,,,,,,,
9,2,128,abdominal,21.858480073980505,6.074048614022905,0.00016260144406728008,6.967565602786979e-05,4.376287354074898e-05,3.4036786246703375e-05,0.4765625,0.4260223765432099,0.09741512345679013,Inhale,0.52940560904144,0.4705943909585601,2792.668269230769,1015.2096043996947,1220.4255309368532,1244.9836682904302,0.01673553374007767,0.001896338288849386,8.825183691371885,,,880.3363943146664,1134.1555953994239,1.2883206950478894,,,0.201844853711739,0.7339691750802004,0.363526744506368,0.4370105624013178,2398.4375,399.60703125,0.1666114006514658,,0.0001521645035742755,7.189087085514343e-05,8.788752234987458e-05,0.5775822894659158,1.4560185185185186,1.3431490384615385,1.0840334741900737,0.0,,107,,,,,,,,,,,,,,,,
9,3,128,thoracic,22.049303718474654,7.567949165093335,0.0019085593683659241,0.0010254792471576452,0.0005566295199245083,0.000323551575995477,0.5157275262467191,0.44381561679790027,0.04045685695538058,Inhale,0.5762434147757912,0.4237565852242087,2762.1783088235293,1229.029743398406,1383.1685040793416,1388.3177407020064,0.00907225349262066,0.0011225004260353162,8.08218267200482,0.3275862602047933,0.04053190499386896,981.6888888919757,1434.3343911870556,1.4610885458895,,0.6676354110644532,0.8383538101509966,1.2718840099421467,0.4449494587197291,0.500752793424282,2402.34375,660.2203125,0.27482341463414633,0.017499489078437562,0.001763532142656353,0.0009538232863736405,0.0012497620583276788,0.7086698496151034,1.576528284671533,1.1657858455882353,1.3523309539549644,0.0,,722,1.2191083073908437,0.9859261906965784,0.8825250075161586,0.48837365040395486,0.39799573017767376,-0.584817060595478,0.0007118610688502974,0.11298635709132172,,,,,,,,
