participant,participant_id,piece,video,condition,audio_file,trim_start_s,trim_stop_s,audio_duration_s,key,mode,key_strength,is_minor,chroma_entropy_mean,chroma_entropy_sd,key_stability,chroma_flux_mean,tempo_bpm,rms_mean,rms_sd,spectral_centroid_mean,onset_rate_hz,harmonic_ratio
P18,18,2,2,sight_reading,P18_video2_IMG1238.mp3,0.0,108.72,108.72,G,minor,0.8367056810071622,1,2.7145819664001465,0.4370368719100952,0.3152601203592748,0.03216233476996422,54.978390957446805,0.04999610409140587,0.03943587467074394,619.4053637808347,1.1957321559970566,0.8636809812158633
P18,18,3,3,self_selected,P18_video3_IMG1239.mp3,2.23,84.5,82.27002267573697,G,major,0.8245235816200964,0,2.767618417739868,0.4662001430988312,0.3399493486217853,0.053227685391902924,172.265625,0.06570273637771606,0.04617570713162422,698.694950416537,2.5282599084701998,0.8499898523679925
P19,19,1,1,sight_reading,P19_video1_IMG1240.mp3,3.81,122.09,118.28,G,minor,0.8304462910143514,1,2.6954562664031982,0.4143722653388977,0.3212900021997845,0.031206626445055008,151.99908088235293,0.047598518431186676,0.03860466182231903,606.8439006618681,1.2343591477849172,0.8693123206881765
P19,19,2,2,sight_reading,P19_video2_IMG1241.mp3,1.42,81.92,80.5,G,minor,0.7766738212435198,1,2.7459444999694824,0.4314718544483185,0.34602765818697406,0.05247652530670166,172.265625,0.07319760322570801,0.04972117394208908,679.2783267127928,2.422360248447205,0.840746634813529
P19,19,3,3,self_selected,P19_video3_IMG1242.mp3,3.99,163.79,159.8,A#,minor,0.8472641621713699,1,3.0040810108184814,0.2515181601047516,0.3020649676397021,0.03340247645974159,78.30255681818181,0.0676422119140625,0.04486759379506111,530.3718020622557,2.0212765957446805,0.8496330316624198
P1,1,1,1,sight_reading,P1_video1_IMG1194.mp3,5.25,523.38,518.130022675737,A#,minor,0.4047959314115974,1,3.005662441253662,0.5173476338386536,0.20389480825743725,0.04744542017579079,123.046875,0.05325061455368996,0.050186797976493835,1065.542565953527,2.4762124251636815,0.8309447360130011
P1,1,2,2,sight_reading,P1_video2_IMG1194.mp3,5.25,523.38,518.130022675737,A#,minor,0.4047959314115974,1,3.005662441253662,0.5173476338386536,0.20389480825743725,0.04744542017579079,123.046875,0.05325061455368996,0.050186797976493835,1065.542565953527,2.4762124251636815,0.8309447360130011
P1,1,3,3,self_selected,P1_video3_IMG1194.mp3,5.25,523.38,518.130022675737,A#,minor,0.4047959314115974,1,3.005662441253662,0.5173476338386536,0.20389480825743725,0.04744542017579079,123.046875,0.05325061455368996,0.050186797976493835,1065.542565953527,2.4762124251636815,0.8309447360130011
P20,20,1,1,sight_reading,P20_video1_IMG1246.mp3,3.3,82.5,79.2,G,minor,0.881956239302088,1,2.623046398162842,0.4996337592601776,0.30484663644306464,0.041187889873981476,75.99954044117646,0.05802863836288452,0.04413212835788727,686.3661291849066,1.6792929292929293,0.827981618900505
P20,20,2,2,sight_reading,P20_video2_IMG1247.mp3,2.37,75.56,73.19002267573696,G,minor,0.7684100665353858,1,2.7807705402374268,0.4552184045314789,0.34257252282501827,0.05786309018731117,184.5703125,0.06981360912322998,0.051983729004859924,693.8203324404312,2.677960640460021,0.8201696194270477
